# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

"../../src/components/EReceiptWithSizeCalculation.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/EmojiPicker/CategoryShortcutButton.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/EmojiPicker/EmojiPicker.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/EmojiPicker/EmojiPicker.tsx"	"react-hooks/refs"	3
"../../src/components/EmojiPicker/EmojiPickerMenu/index.native.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/EmojiPicker/EmojiPickerMenu/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/EmojiPicker/EmojiPickerMenu/useEmojiPickerMenu.ts"	"react-hooks/set-state-in-effect"	2
"../../src/components/EmojiPicker/EmojiSkinToneList.tsx"	"react-hooks/set-state-in-effect"	2
"../../src/components/EmojiSuggestions.tsx"	"no-restricted-syntax"	1
"../../src/components/EmptySelectionListContent.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/EnvironmentBadge.tsx"	"no-restricted-syntax"	1
"../../src/components/ExplanationModal.tsx"	"no-restricted-syntax"	1
"../../src/components/FeedbackSurvey.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/FilePicker/index.native.tsx"	"react-hooks/refs"	1
"../../src/components/FilePicker/index.tsx"	"react-hooks/refs"	1
"../../src/components/FlatList/FlatList/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	4
"../../src/components/FlatList/FlatList/index.tsx"	"react-hooks/refs"	1
"../../src/components/FlatList/hooks/useFlatListHandle.ts"	"@typescript-eslint/no-unsafe-type-assertion"	3
"../../src/components/FlatList/hooks/useFlatListScrollKey.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/FocusModeNotification.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/FocusTrap/FocusTrapContainerElement/index.web.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/FocusTrap/FocusTrapForScreen/index.web.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Form/FormProvider.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	3
"../../src/components/Form/FormProvider.tsx"	"react-hooks/immutability"	2
"../../src/components/Form/FormProvider.tsx"	"react-hooks/refs"	2
"../../src/components/Form/InputWrapper.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/Form/InputWrapper.tsx"	"react-hooks/refs"	1
"../../src/components/FullscreenLoadingIndicator.tsx"	"@typescript-eslint/no-deprecated/StyleSheet.absoluteFillObject"	1
"../../src/components/GPSInProgressModal/index.native.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/GPSTripStateChecker/index.native.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/HTMLEngineProvider/BaseHTMLEngineProvider.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	5
"../../src/components/HTMLEngineProvider/HTMLRenderers/AccountManagerLinkRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/AnchorRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/ConciergeLinkRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/EmojiRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/HTMLEngineProvider/HTMLRenderers/MentionHereRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/MentionReportRenderer/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/MentionUserRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/RBRRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/ShortMentionRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/TransactionHistoryLinkRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/VictoryChartRenderer/components/VictoryChartPie.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/HTMLRenderers/VictoryChartRenderer/parsers/victorySeriesParser.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/HTMLEngineProvider/index.tsx"	"no-restricted-syntax"	1
"../../src/components/HeaderWithBackButton/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/Hoverable/ActiveHoverable.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Hoverable/ActiveHoverable.tsx"	"react-hooks/refs"	3
"../../src/components/Hoverable/ActiveHoverable.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/Hoverable/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Hoverable/index.tsx"	"react-hooks/refs"	1
"../../src/components/Icon/BankIcons/index.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Icon/BankIconsUtils.ts"	"@typescript-eslint/no-unsafe-type-assertion"	45
"../../src/components/Icon/ExpensifyIconLoader.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Icon/IllustrationLoader.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Icon/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/Image/BaseImage.native.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	4
"../../src/components/Image/BaseImage.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	4
